Time & Date,Currency,Amount,Payment Type,Payment Provider,City,Order Type,Order ID,Name,Quantity,Discount,Shipping,Status
"25/3/2021, 12:07:32 AM",INR,280,Single payment,Razorpay,Mumbai,eCom Platform,ac12fc83-63f6-4056-bc57-2749a20990e9,Ruby Squeeze Tube,1,,60,Successful
"24/3/2021, 05:33:07 PM",INR,390,Single payment,Razorpay,Guntur,eCom Platform,fc048561-df9e-47f2-a860-2b05aab319e3,"Woody Squeeze Tube, Ruby Squeeze Tube",2,110,60,Successful
"24/3/2021, 01:38:10 PM",INR,225,Single payment,Razorpay,Mumbai,eCom Platform,5043e3a4-4a09-4077-ad88-ad492d57a152,Ruby Squeeze Tube,1,55,60,Successful
"24/3/2021, 09:03:07 AM",INR,555,Single payment,Razorpay,Greater noida,eCom Platform,6ab44978-b6dd-441b-a7a0-c9ffa10522d8,"Ruby Squeeze Tube, Golden Hour Squeeze Tube, Moonlight Squeeze Tube",3,165,60,Successful
"24/3/2021, 06:28:57 AM",INR,390,Single payment,Razorpay,Bilaspur,eCom Platform,9a3207f9-af3f-41a1-ac13-48d033fb51a0,"Woody Squeeze Tube, Ruby Squeeze Tube",2,110,60,Successful
"24/3/2021, 06:20:51 AM",INR,225,Single payment,Razorpay,Bengaluru,eCom Platform,006e8db6-2e5e-459f-b3c7-7c200aeb9c7c,Moonlight Squeeze Tube,1,55,60,Successful
"24/3/2021, 06:16:08 AM",INR,945,Single payment,Offline Payments,Pune,eCom Platform,f152489a-fca3-4ff4-a7f4-7cbeb2608dda,"Woody Squeeze Tube, Bubblegum Squeeze Tube, Golden Hour Squeeze Tube, Moonlight Squeeze Tube, Magic Potion",5,295,60,Successful
"24/3/2021, 05:29:35 AM",INR,510,Single payment,Offline Payments,Jalpaiguri,eCom Platform,484a5f48-f9c5-4282-b146-358678f0c905,"Magic Potion, 24K rose",2,150,60,Successful
"24/3/2021, 04:41:12 AM",INR,615,Single payment,Razorpay,Allahabad,eCom Platform,1932cad4-4d91-4a87-9b9f-a00628267f83,"Woody Squeeze Tube, Ruby Squeeze Tube, Magic Potion",3,185,60,Successful
"24/3/2021, 04:16:32 AM",INR,397.5,Single payment,Offline Payments,Kharagpur,eCom Platform,c3e6668b-ecbe-4c0b-87b7-1ee5d9001f97,Lucid,1,112.5,60,Successful
"24/3/2021, 03:34:25 AM",INR,585,Single payment,Razorpay,Mumbai,eCom Platform,32c68370-e4e0-4c5d-b299-7b51a611003e,"Ruby, Starlight Sample, Golden Hour Sample",3,175,60,Successful
"24/3/2021, 03:15:47 AM",INR,"1,012.50",Single payment,Offline Payments,Gurgaon,eCom Platform,ff39f1b0-f6d4-4ecf-87fb-7e2403e9c2c5,"Starlight, Moonlight, Lucid",3,337.5,,Successful
"22/3/2021, 11:46:31 AM",INR,435,Single payment,Offline Payments,Mumbai,eCom Platform,a828e4a2-bb07-41a9-be0d-a3ecd924c495,"Starlight Sample, Moonlight Sample",3,,60,Successful
"22/3/2021, 07:35:27 AM",INR,630,Single payment,Offline Payments,South Goa,eCom Platform,b0574b92-4139-40f3-95aa-6b7441997f3d,24K rose,2,30,60,Successful
"21/3/2021, 08:23:00 AM",INR,635,Single payment,Offline Payments,Ahmedabad,eCom Platform,025bab26-3864-4d4f-a88a-aa664af023a6,"Lucid Sample, Woody",2,,60,Successful
"21/3/2021, 02:32:33 AM",INR,170,Single payment,Offline Payments,Siliguri,eCom Platform,3c46d095-b228-4d78-a4d5-ec538059ac12,Lip Mask,1,,60,Successful
"20/3/2021, 03:33:54 PM",INR,810,Single payment,Razorpay,Chennai,eCom Platform,bd90915c-09aa-4c39-ba91-7d1bdbca2d59,"ANGELIC, ECSTATIC, Ruby",3,300,60,Successful
"20/3/2021, 07:12:47 AM",INR,560,Single payment,Razorpay,Kochi,eCom Platform,9cb9ea4d-db66-4029-9f40-e82fdaad8efa,"Nudes Squeeze Tube, 24K rose",2,,60,Successful
"18/3/2021, 01:28:43 PM",INR,510,Single payment,Razorpay,Bhadreshwar,eCom Platform,1e400b95-67f4-4fef-9b11-f7eb3e35f559,Ruby,1,,60,Successful
"18/3/2021, 06:14:44 AM",INR,360,Single payment,Offline Payments,Pune,eCom Platform,08fc1537-094c-46d6-91c1-bd40bb457012,24K rose,1,,60,Successful
"18/3/2021, 03:17:21 AM",INR,810,Single payment,Offline Payments,Raipur,eCom Platform,ed6ac011-0980-4388-b1b7-15e73a092e86,"Starlight Squeeze Tube, Baddie Sample, Golden Hour Sample, 24K rose",4,,60,Successful
"18/3/2021, 12:04:31 AM",INR,810,Single payment,Razorpay,Kolkata,eCom Platform,f57e231e-c5d4-4d07-994e-02008e3b1dd9,"Ruby, Magic Potion",2,,60,Successful
"17/3/2021, 09:52:06 AM",INR,"1,475.00",Single payment,Offline Payments,Nagpur,eCom Platform,b8d68f01-0aa5-484e-b6a0-36fb0fa0e059,"Bitchy Peachy Sample, Nudes Sample, 24K rose, Two-sided love, DIVINE, Golden Hour Sample, Lucid Sample, Moonlight Sample",8,,,Successful
"17/3/2021, 03:48:48 AM",INR,635,Single payment,Razorpay,Mumbai,eCom Platform,89ed7b19-4815-4383-8849-24d5d7b03637,"Crystal sample, Ruby Sample, 24K rose",3,,60,Successful
"17/3/2021, 01:37:16 AM",INR,510,Single payment,Offline Payments,Visakhapatnam,eCom Platform,9b5bbcf4-ccfa-416f-8057-3265661b9dc1,Lucid,1,,60,Successful
"16/3/2021, 09:17:30 AM",INR,"1,200.00",Single payment,Offline Payments,"Salcete, South Goa",eCom Platform,0806a97a-f7c0-4e61-ad67-98c4223295ac,"Bubblegum, Ruby, 24K rose",3,,,Successful
"16/3/2021, 09:13:47 AM",INR,260,Single payment,Offline Payments,Hyderbad,eCom Platform,96515252-ee0e-401b-9b47-4c3904e7944d,Bubblegum Squeeze Tube,1,,60,Successful
"16/3/2021, 09:11:24 AM",INR,260,Single payment,Offline Payments,Kolkata,eCom Platform,0ab8174e-9567-4d15-91c1-2cb7d226c358,Bubblegum Squeeze Tube,1,,60,Successful
"15/3/2021, 07:18:08 AM",INR,260,Single payment,Offline Payments,Mumbai,eCom Platform,e0f67415-4dc2-4242-9164-d9502becd02d,Nudes Squeeze Tube,1,,60,Successful
"15/3/2021, 07:16:12 AM",INR,260,Single payment,Offline Payments,Pune,eCom Platform,d9dc579f-04f0-4b6c-9f27-a971fa3b5905,Golden Hour Squeeze Tube,1,,60,Successful
"14/3/2021, 03:21:27 PM",INR,500,Single payment,Offline Payments,Bangalore,eCom Platform,710a5a56-0202-40dd-8624-da8bfed8fc88,Woody,1,,50,Successful
"14/3/2021, 03:18:56 PM",INR,300,Single payment,Offline Payments,Nagpur,eCom Platform,1689bc2e-4874-4eaf-8ce5-94a26b2a3ffd,"Woody Sample, Bubblegum Sample",2,,50,Successful
"14/3/2021, 03:12:55 PM",INR,175,Single payment,Offline Payments,Bangalore,eCom Platform,495a6eb8-eeb0-44b3-b960-fe0618a00358,Ruby Sample,1,,50,Successful
"13/3/2021, 04:45:48 PM",INR,285,Single payment,Offline Payments,Hyderabad,eCom Platform,c3f1ecdb-6e78-4e5a-9ae6-7246b36e978f,"Moonlight Sample, Lip Mask",2,,50,Successful
"13/3/2021, 02:31:02 PM",INR,"1,080.00",Single payment,Offline Payments,Bikaner,eCom Platform,c627d36c-3f31-4664-84d2-bce62008854a,"Woody, Baddie, Bitchy Peachy Squeeze Tube",3,20,,Successful
"13/3/2021, 02:26:32 PM",INR,650,Single payment,Offline Payments,Mangalore,eCom Platform,480309fd-a0fc-4f47-93c6-aedae9de2112,"Nudes Squeeze Tube, Woody Squeeze Tube",3,,50,Successful
"13/3/2021, 02:14:57 PM",INR,625,Single payment,Offline Payments,Bangalore,eCom Platform,8324947f-70c2-49ec-8a4e-bc969cf1f93d,"Ruby, Woody Sample",2,,50,Successful
"13/3/2021, 11:24:15 AM",INR,230,Single payment,Razorpay,Anora,eCom Platform,fe2876c9-baed-4426-bd28-380551583bbd,Bubblegum Squeeze Tube,1,20,50,Successful
"12/3/2021, 1:43:14 PM",INR,250,Single payment,Offline Payments,Nagpur,eCom Platform,910e4b85-6c47-419e-87ed-d65c51c5f44b,Ruby Squeeze Tube,1,,50,Successful
"12/3/2021, 1:40:25 PM",INR,250,Single payment,Offline Payments,Delhi,eCom Platform,ddec06f8-8e20-4c77-b16e-79e75e4d4c48,Bubblegum Squeeze Tube,1,,50,Successful
"12/3/2021, 1:36:48 PM",INR,250,Single payment,Razorpay,Mumbai,eCom Platform,86103173-d45d-40ae-abd2-4a231f2e7a03,Lucid Squeeze Tube,1,,50,Declined
"12/3/2021, 1:14:58 PM",INR,380,Single payment,Razorpay,Kolkata,eCom Platform,569be551-eef0-4aa5-854b-2d3b469d9040,Lip Mask,3,,50,Successful
"11/3/2021, 1:34:20 PM",INR,500,Single payment,Razorpay,Jaipur,eCom Platform,fdd221c0-0ea4-4099-b757-2ea2a5d07aa8,Woody,1,,50,Successful
"11/3/2021, 2:16:38 AM",INR,500,Single payment,Offline Payments,Mallapally,eCom Platform,40c4da31-bcee-4e8e-ac34-bd7315b0e9ba,Ruby,1,,50,Successful
"11/3/2021, 2:13:00 AM",INR,500,Single payment,Offline Payments,Mohali,eCom Platform,d1c09d17-3efe-4fa7-8756-1c4fc4c1a377,Starlight,1,,50,Successful
"10/3/2021, 11:49:43 PM",INR,250,Single payment,Razorpay,Hyderabad,eCom Platform,2625068c-d69a-4114-9d66-4f58d39d8aa7,Lucid Squeeze Tube,1,,50,Successful
"10/3/2021, 10:34:04 PM",INR,250,Single payment,Razorpay,Bilaspur,eCom Platform,987c54fc-61f1-4edf-b43c-572749d2a6ab,Bubblegum Squeeze Tube,1,,50,Successful
"10/3/2021, 9:34:06 AM",INR,375,Single payment,Razorpay,Bhopal,eCom Platform,2335c99c-3513-45f6-bf03-89e386ea95fb,"Ruby Sample, Woody Squeeze Tube",2,,50,Successful
"10/3/2021, 5:08:53 AM",INR,475,Single payment,Offline Payments,Noida,eCom Platform,0250d236-5b84-4cb8-8b20-03f734f9e454,"24K rose, Ruby Sample",2,,50,Successful
"10/3/2021, 5:04:59 AM",INR,200,Single payment,Offline Payments,Bengaluru,eCom Platform,ab2fd323-a293-4a7d-bee1-55afe82d5b7d,Crystal sample,1,,50,Successful
"9/3/2021, 8:03:24 AM",INR,250,Single payment,Offline Payments,Kolkata,eCom Platform,6c69928a-6e5c-47fd-b661-68e942502250,Ruby Squeeze Tube,1,,50,Successful
"9/3/2021, 7:27:13 AM",INR,857.5,Single payment,Razorpay,Delhi,eCom Platform,96dc5903-90e2-402c-a15e-6f9e2ae38b58,"Moonlight, Ruby Squeeze Tube, Golden Hour Squeeze Tube",3,42.5,50,Successful
"9/3/2021, 6:29:14 AM",INR,160,Single payment,Razorpay,Nagpur,eCom Platform,625b151a-c88a-474e-b3f9-d2d80a9fab45,Lip Mask,1,,50,Successful
"9/3/2021, 5:28:58 AM",INR,"1,025.00",Single payment,Razorpay,Mumbai,eCom Platform,134b8e94-9d58-4b56-a0fd-e7b53cffacc6,"Baddie, Ruby, Golden Hour Sample",3,,,Successful
"9/3/2021, 12:43:47 AM",INR,250,Single payment,Razorpay,New Delhi,eCom Platform,8071ce34-d20a-41a4-aefe-7ada4e332fd3,Woody Squeeze Tube,1,,50,Successful
"8/3/2021, 2:15:00 PM",INR,650,Single payment,Razorpay,Pune,eCom Platform,f1ff02d1-6bb7-48c9-9566-c288e681d5b5,"Woody Squeeze Tube, Moonlight Squeeze Tube",3,,50,Successful
"8/3/2021, 12:53:44 PM",INR,905,Single payment,Offline Payments,Kolkata,eCom Platform,9ed061d6-b825-4f62-912b-6e43b664bf09,"Golden Hour Squeeze Tube, Moonlight Squeeze Tube, Nudes Sample, Woody Sample, Ruby Sample, Starlight Sample",6,45,50,Successful
"8/3/2021, 12:47:02 PM",INR,477.5,Single payment,Offline Payments,Jalpaiguri,eCom Platform,d3f12157-505a-4e55-94db-a3918426cd96,Woody,1,22.5,50,Successful
"8/3/2021, 5:52:41 AM",INR,310,Single payment,Offline Payments,Nagpur,eCom Platform,b5f815af-094f-4226-bd61-932dbb5d8584,"Crystal sample, Lip Mask",2,,50,Successful
"8/3/2021, 3:46:38 AM",INR,168.75,Single payment,Razorpay,Pune,eCom Platform,fddc3f81-8931-47fa-96fb-a980fd0d7fff,Bubblegum Sample,1,6.25,50,Successful
"8/3/2021, 3:27:56 AM",INR,620,Single payment,Offline Payments,Delhi,eCom Platform,3294e99a-8ca2-4a7c-8314-081005f1b005,"Moonlight Squeeze Tube, Lucid Squeeze Tube, Golden Hour Squeeze Tube",3,30,50,Successful
"8/3/2021, 2:29:50 AM",INR,477.5,Single payment,Razorpay,New Delhi,eCom Platform,22d78c0d-535b-4120-98df-ea76778ce951,"Two-sided love Sample, 24K rose",2,22.5,50,Successful
"8/3/2021, 2:03:30 AM",INR,477.5,Single payment,Offline Payments,Panaji,eCom Platform,6ba4bcea-0793-4e61-8705-e9d770da770a,"Magic Potion, Crystal sample",2,22.5,50,Successful
"7/3/2021, 1:38:22 PM",INR,450,Single payment,Offline Payments,Gurgaon,eCom Platform,cf151e03-5495-4910-bfac-c28565a2dccf,"Woody Squeeze Tube, Ruby Squeeze Tube",2,,50,Successful
"7/3/2021, 1:34:13 PM",INR,"1,250.00",Single payment,Offline Payments,Mangalore,eCom Platform,185d9788-88d1-4ec5-a60f-3149bdcc640b,"Ruby, Nudes Squeeze Tube, Ruby Squeeze Tube, Lucid Squeeze Tube, Moonlight Squeeze Tube",5,,,Successful
"7/3/2021, 7:44:21 AM",INR,"1,045.00",Single payment,Offline Payments,Mangalore,eCom Platform,9dd5090a-db39-4a3c-aa2b-8568e2e83604,"Lucid Squeeze Tube, Bitchy Peachy, Golden Hour Squeeze Tube, ECSTATIC",4,55,,Successful
"6/3/2021, 12:22:08 PM",INR,325,Single payment,Razorpay,greater noida,eCom Platform,5e4e30fb-5774-4202-9a24-493b30c295da,"Moonlight Sample, Two-sided love Sample",2,,50,Successful
"5/3/2021, 5:50:41 AM",INR,250,Single payment,Offline Payments,delhi,eCom Platform,c62f591e-7280-49c1-adcd-223865e4eb73,Nudes (Toffee tube),1,,50,Successful
"4/3/2021, 9:24:16 PM",INR,250,Single payment,Razorpay,Valod,eCom Platform,92e4937b-c618-4887-b787-d65c8bc823fb,Nudes (Toffee tube),1,,50,Declined
"3/3/2021, 1:08:06 PM",INR,250,Single payment,Offline Payments,Nagpur,eCom Platform,8ee70f3c-003c-4e84-9b31-4599bd09431e,Nudes (Toffee tube),1,,50,Successful
"3/3/2021, 12:06:47 AM",INR,250,Single payment,Offline Payments,Dimapur,eCom Platform,f32185a7-a942-4391-9553-c018a978458c,Bubblegum (Toffee tube),1,,50,Successful
"28/2/2021, 05:58:05 AM",INR,240,Single payment,Offline Payments,Nagpur,eCom Platform,e3d7cec7-003d-41c6-95dc-7cb36dd105de,"Jumbo Scrunchie Scrunchie Color:Reddish pink, Jumbo Scrunchie Scrunchie Color:Rose gold",2,10,50,Successful
"24/2/2021, 11:57:20 AM",INR,230,Single payment,Offline Payments,Nagpur,eCom Platform,9c66d64e-e080-4cb4-93e8-0092f0e9fc48,"Reddish pink, Dark brown, Baby Blue",3,,50,Successful
"21/2/2021, 05:25:13 AM",INR,350,Single payment,Offline Payments,Jalpaiguri,eCom Platform,181e1013-4f3f-4124-96a3-2d8eedf19057,Ruby (Rectangular tube),1,,50,Successful
"20/2/2021, 02:17:29 PM",INR,278,Single payment,Offline Payments,Nagpur,eCom Platform,b676cf0b-4dcc-4fc6-a4c8-b245e0463160,"Grey (satin), Lilac, Baby Pink",4,12,50,Successful
"20/2/2021, 09:37:01 AM",INR,170,Single payment,Razorpay,New Delhi,eCom Platform,676db486-ca96-44ae-81a5-3502e72c41a2,"White, Mint",2,,50,Successful
"20/2/2021, 09:32:33 AM",INR,170,Single payment,Razorpay,New Delhi,eCom Platform,6217cd92-b47f-4f28-ba6a-2818dba4a1b2,"White, Mint",2,,50,Declined
"19/2/2021, 12:22:35 AM",INR,240,Single payment,Offline Payments,Sasaram,eCom Platform,02f85d5b-9791-4de3-af83-59a33b9887c5,"Jumbo Scrunchie Scrunchie Color:Reddish pink, Jumbo Scrunchie Scrunchie Color:Baby Pink",2,10,50,Successful
"18/2/2021, 04:46:27 AM",INR,350,Single payment,Offline Payments,Mumbai,eCom Platform,b2e9584a-6fec-4253-a1ae-309fd13a5e51,Ruby (Rectangular tube),1,,50,Successful
"18/2/2021, 12:37:29 AM",INR,"1,060.00",Single payment,Offline Payments,Kilpauk,eCom Platform,6e789a3a-50db-4e93-8a74-c69f9c6ab246,"Bubblegum (Toffee tube), Sky Blue, Gold, Rose Gold",8,,,Successful
"17/2/2021, 01:20:16 AM",INR,520,Single payment,Offline Payments,Chennai,eCom Platform,a435bb4d-1215-4baf-af63-e614260372e5,"Bubblegum (Toffee tube), Sky Blue, Gold",3,,50,Successful
"14/2/2021, 07:03:07 PM",INR,"1,030.00",Single payment,Offline Payments,Madhurai,eCom Platform,4831b749-d629-4b21-b17f-54ac2d4f9fb7,"Ruby (Rectangular tube), Lucid (toffee tube), Rose Gold, Peach, Sky Blue, White, Organza Bundle(holographic)",7,,,Successful
"14/2/2021, 07:47:44 AM",INR,330,Single payment,Offline Payments,Bangalore,eCom Platform,015a8f35-8551-4b0f-b280-3fc3396d281e,Lucid (toffee tube),1,70,50,Successful
"14/2/2021, 12:07:01 AM",INR,550,Single payment,Offline Payments,Nagpur,eCom Platform,10195,"Navy Blue (Satin), White, Black, Olive, Cheetah Print, Wine red, Reddish pink, Wine",8,,50,Successful
"13/2/2021, 11:53:17 PM",INR,290,Single payment,Offline Payments,Bangalore,eCom Platform,fe4cc828-3cd0-406a-bd4d-fd69117bbd91,Ruby (Rectangular tube),1,60,50,Successful
"12/2/2021, 3:01:35 AM",INR,570,Single payment,Offline Payments,Chandrapur,eCom Platform,4bad9ef5-1a57-4125-8d89-928ab4698f68,"Ruby (Rectangular tube), Lucid (toffee tube)",2,130,50,Successful
"11/2/2021, 9:59:14 AM",INR,330,Single payment,Razorpay,Delhi,eCom Platform,98693799-aa82-4bc2-94fe-b371f6b40ab0,Moonlight (Toffee tube),1,70,50,Successful
"10/2/2021, 2:22:45 PM",INR,330,Single payment,Offline Payments,Delhi,eCom Platform,25cf430d-ec2e-471b-9579-eb0be7a71dc3,Ruby (Toffee tube),1,70,50,Successful
"10/2/2021, 9:49:05 AM",INR,330,Single payment,Offline Payments,Yavatmal,eCom Platform,79b4949d-525a-4558-8b85-afeb1cebf6f3,Nudes (Toffee tube),1,70,50,Successful
"8/2/2021, 2:49:37 PM",INR,434,Single payment,Offline Payments,Sangolda,eCom Platform,db463745-defb-447f-857b-f4fc20bce9fc,"Sky Blue, Rose Gold, Olive, White, Black, Wine, Baby Pink, Dark brown",8,96,50,Successful
"8/2/2021, 6:41:51 AM",INR,390,Single payment,Offline Payments,Noida,eCom Platform,86240ecc-f214-4640-a508-4a4bfc708c44,"Nudes (Toffee tube), Metallic scurnchie (1)",2,85,50,Successful
"8/2/2021, 12:01:26 AM",INR,250,Single payment,Offline Payments,Nagpur,eCom Platform,a131228f-8fc1-4e27-afed-cf3fb50126a6,Dubai lights,1,,50,Successful
"7/2/2021, 12:13:36 AM",INR,206,Single payment,Offline Payments,Nagpur,eCom Platform,c2b423bc-24a3-472b-9dd0-b5bdbc697b81,"Olive, Wine, Pocket Scrunchie Scrunchie Color:Dark Grey | Chain Color:Reddish-Pink",3,39,50,Successful
"6/2/2021, 1:42:30 PM",INR,330,Single payment,Offline Payments,Hyderabad,eCom Platform,a170c26b-f7f8-4387-a56e-bfc6eda93604,Ruby (Toffee tube),1,70,50,Successful
"6/2/2021, 12:26:15 AM",INR,230,Single payment,Offline Payments,Nagpur,eCom Platform,adefff63-db0c-4f70-a50c-129c23c9fa99,"Royal Green, Reddish pink, Rose Gold",3,,50,Successful
"5/2/2021, 1:41:16 PM",INR,258,Single payment,Offline Payments,Nagpur,eCom Platform,a49aa7d0-83f1-42f6-b347-74c6a5f91d38,"Ruby (Squeeze tube), Wine red",2,52,50,Successful
"5/2/2021, 1:38:30 PM",INR,470,Single payment,Razorpay,Bhilai,eCom Platform,8bded078-9d6d-42a2-b240-d190cd057960,"Moonlight (Toffee tube), Berry Babe",2,105,50,Successful
"5/2/2021, 12:06:15 PM",INR,302,Single payment,Razorpay,Betul,eCom Platform,a92aee92-77e8-412d-b807-6f484b050863,"Cheetah Print, Peach, Dubai lights",3,63,50,Successful
"3/2/2021, 11:53:57 PM",INR,330,Single payment,Offline Payments,Mumbai,eCom Platform,d07db9de-1a2c-4576-aa56-3a7c30b1cea5,Moonlight (Toffee tube),1,70,50,Successful
"3/2/2021, 8:45:13 PM",INR,490,Single payment,Razorpay,नवी मुंबई,eCom Platform,3337e23e-eeae-4bb1-a0a4-5e79d2f48876,"Berry Babe, Lucid (Squeeze tube), Dubai lights",3,110,50,Successful
"3/2/2021, 9:01:33 AM",INR,434,Single payment,Razorpay,New Delhi,eCom Platform,6572b72c-0b66-46bb-8068-148473b0db74,"Blue Organza, Ruby (Squeeze tube), Bubblegum (Squeeze tube)",3,96,50,Successful
"3/2/2021, 8:23:10 AM",INR,350,Single payment,Razorpay,Kolkata,eCom Platform,c49e182f-c0c1-4fe9-8c8c-fa03337002e8,"Bubblegum (Squeeze tube), Berry Babe",2,75,50,Successful
"3/2/2021, 6:08:16 AM",INR,210,Single payment,Razorpay,Nashik,eCom Platform,addb801c-19be-475f-9a70-496e24f387f9,Nudes (Squeeze tubes),1,40,50,Successful
"3/2/2021, 5:35:32 AM",INR,306,Single payment,Razorpay,Nagpur,eCom Platform,0df79e5a-32b4-4eba-9649-5b4ab27aa592,"Nudes (Squeeze tubes), Gold, Reddish pink",3,64,50,Successful
"3/2/2021, 3:28:01 AM",INR,178,Single payment,Razorpay,Kizhakkoth,eCom Platform,ea75e0f5-99ca-4924-b5be-34627655835e,Flower Organza,2,32,50,Successful
"2/2/2021, 10:30:50 PM",INR,330,Single payment,Razorpay,Haldwani,eCom Platform,64c134b2-0eaa-4c42-a214-60e672279246,Ruby (Toffee tube),1,70,50,Successful
"2/2/2021, 2:14:04 PM",INR,410,Single payment,Razorpay,Bhilai,eCom Platform,8af2dc88-a502-401a-8c26-f604d633a2b2,"ECSTATIC, Lucid (Squeeze tube)",2,90,50,Successful
"2/2/2021, 1:59:22 PM",INR,190,Single payment,Razorpay,New Delhi,eCom Platform,76bed7f1-09d6-46e5-80c1-da87ee0a78a7,Dubai lights,1,35,50,Successful
"1/2/2021, 6:23:22 AM",INR,250,Single payment,Razorpay,Cuddalore,eCom Platform,2c2c14b9-866f-4cd1-8d07-d29f93734d86,Ruby (Squeeze tube),1,,50,Successful
"1/2/2021, 1:00:39 AM",INR,400,Single payment,Razorpay,Kolkata,eCom Platform,afc8504c-993b-4bcf-974e-4b48fa4eeb74,"Dubai lights, Red Velvet",2,,50,Successful
"31/1/2021, 03:42:18 PM",INR,800,Single payment,Offline Payments,New Delhi,eCom Platform,dc226cfd-b650-499f-be1a-ac53996ad57d,"Bubblegum (Squeeze tube), Baby love, Red Velvet, Lucid (Squeeze tube)",4,,50,Successful
"31/1/2021, 02:20:55 PM",INR,450,Single payment,Offline Payments,Chittorgarh,eCom Platform,1802185a-703f-47eb-a03f-a7cf3d88c0a3,"Bubblegum (Squeeze tube), Nudes (Squeeze tubes)",2,,50,Successful
"31/1/2021, 02:01:35 PM",INR,250,Single payment,Razorpay,Delhi,eCom Platform,f799f759-dc67-4f47-bb00-2347e7c5d54d,Bubblegum (Squeeze tube),1,,50,Successful
"31/1/2021, 06:23:21 AM",INR,450,Single payment,Razorpay,Kalimpong,eCom Platform,b359f31f-baa8-4c50-b44d-4bc611bdb256,"Nudes (Squeeze tubes), Ruby (Squeeze tube)",2,,50,Successful
"30/1/2021, 08:03:40 AM",INR,190,Single payment,Razorpay,Mumbai,eCom Platform,0b27c18a-be23-4b28-9249-c750d8661f84,Organza Bundle(holographic),1,,50,Successful
"28/1/2021, 12:41:49 PM",INR,400,Single payment,Offline Payments,Nagpur,eCom Platform,c172b20e-7ad3-4cd3-a3c9-7a184a888dc7,Nudes (Toffee tube),1,,50,Successful
"26/1/2021, 03:49:25 PM",INR,450,Single payment,Offline Payments,Pune,eCom Platform,ebfc1ffc-b226-4321-a98e-ca437fb98165,"Nudes (Squeeze tubes), Ruby (Squeeze tube)",2,,50,Successful
"26/1/2021, 11:09:05 AM",INR,170,Single payment,Offline Payments,Nagpur (M Corp.),eCom Platform,e7361af5-28c4-44de-98d8-2507a8cacd4a,"Olive, Wine red, Wine",3,60,50,Successful
"26/1/2021, 10:16:43 AM",INR,"1,090.00",Single payment,Razorpay,Kolkata,eCom Platform,4f9965e8-6ff3-48a6-af69-b6bad70a8bd2,"Nudes (Squeeze tubes), Olive, Rose Gold, Cheetah Print, White, Dark brown, Gold, Reddish pink, Metallic scurnchie (4), Lilac, Peach, Metallic scurnchie (2), Light brown, Leafy Green, Sky Blue, Wine red, Baby Blue, Baby Pink",22,420,,Successful
"26/1/2021, 06:58:53 AM",INR,170,Single payment,Razorpay,Ahmedabad,eCom Platform,473ebffb-1bf4-4ff5-bad6-6d73d8c4fbe1,"Navy Blue (Satin), Grey (satin), Baby Pink",3,60,50,Successful
"25/1/2021, 01:07:30 PM",INR,400,Single payment,Razorpay,Mumbai,eCom Platform,984d1f02-0200-4382-815e-97c5c2141516,Moonlight (Toffee tube),1,,50,Successful
"25/1/2021, 12:29:18 PM",INR,170,Single payment,Offline Payments,Nagpur (M Corp.),eCom Platform,66190e1a-a25a-4720-9291-ee7c651ca4e4,"Wine, Navy Blue (Satin), White",3,60,50,Successful
"25/1/2021, 12:14:08 PM",INR,400,Single payment,Razorpay,Ahmedabad,eCom Platform,47b9a694-694b-4d3c-889c-85612b02464b,"Red Velvet, Baby love",2,,50,Successful
"24/1/2021, 09:17:33 AM",INR,345,Single payment,Razorpay,Chandigarh,eCom Platform,61a92467-7fec-4c67-a797-66ee1849ab2a,"Reddish pink, Grey (satin), Leafy Green, Beautifly",4,60,50,Successful
"24/1/2021, 05:07:13 AM",INR,"1,015.00",Single payment,Razorpay,Kolkata,eCom Platform,502e1177-f599-46ed-9255-154e039f0d29,"Mauve-me, Berry Babe, Rose Gold, White, Grey (satin), Baby Pink, ANGELIC, Dubai lights",8,,,Successful
"24/1/2021, 12:30:13 AM",INR,325,Single payment,Offline Payments,Tumkur,eCom Platform,59acc459-aadb-4e1e-ab2c-e333576764a6,"Sky Blue, Metallic scurnchie (1), White leaf Organza, Navy Blue (Satin)",4,,50,Successful
"24/1/2021, 12:05:58 AM",INR,150,Single payment,Offline Payments,Sonipat,eCom Platform,5a08978c-01b3-4a27-8fcb-b49b718bb36d,Cheetah ribbon scrunchie,1,,50,Successful
"23/1/2021, 11:59:29 PM",INR,250,Single payment,Offline Payments,Nagpur,eCom Platform,6c84aeb0-e18a-4d4a-b1a2-fd72b520a729,"Olive, Wine, Flower Organza",3,,50,Successful
"23/1/2021, 10:03:40 PM",INR,505,Single payment,Razorpay,SAS Nagar (Mohali),eCom Platform,1841334f-9a4f-4736-9f7d-c240c890708e,"Rose Gold, Flower Organza, Navy Blue (Satin), Lilac, Black, Wine, Metallic scurnchie (1)",7,,50,Successful
"23/1/2021, 01:49:11 PM",INR,600,Single payment,Offline Payments,Purulia,eCom Platform,e3058213-fe8d-4485-bbbc-6534c7c58123,"Lucid (Squeeze tube), Moonlight (Toffee tube)",2,,50,Successful
